parent folder,file name,modality,Radiologist Score,Err,kspace shape,reconstruction shape,kspace nan or inf count,reconstruction nan or inf count,kspace min,kspace max,kspace mean,kspace std,reconstruction min,reconstruction max,reconstruction mean,reconstruction std
MultiCoil,P156_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.96e-10,0.002978792,1.75e-05,4.2e-05,1.71e-06,0.001532827,7.29e-05,0.000124021
MultiCoil,P156_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.21e-10,0.004085683,1.77e-05,5.05e-05,1.39e-06,0.002381038,7.61e-05,0.000151278
MultiCoil,P156_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.63e-09,0.007087001,2.38e-05,7.78e-05,1.43e-06,0.003523977,0.000114945,0.000230201
MultiCoil,P156_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.31e-09,0.005164329,3.14e-05,7.53e-05,1.55e-06,0.001669699,0.00014419,0.000213921
MultiCoil,P156_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.74e-09,0.010304369,2.68e-05,8.56e-05,1.78e-06,0.003923092,0.000123451,0.000255291
MultiCoil,P156_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.005981782,2.34e-05,6.9e-05,1.9e-06,0.0032463,0.000106723,0.000204119
MultiCoil,P156_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.003462375,1.38e-05,4.2e-05,2.15e-06,0.001581323,6.83e-05,0.000122119
MultiCoil,P157_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,5.66e-10,0.006365324,2.2e-05,7.24e-05,1.17e-06,0.003305199,0.000109439,0.00021272
MultiCoil,P157_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.26e-09,0.003773505,2.32e-05,5.62e-05,1.64e-06,0.001799273,0.000118462,0.000151224
MultiCoil,P157_cine_sax.h5,sax,,,"(12, 9, 10, 512, 246)","(12, 9, 512, 246)",0,0,1.27e-09,0.010761471,2.46e-05,8.39e-05,1.79e-06,0.003177973,0.000135635,0.000240826
MultiCoil,P157_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005771066,2.11e-05,6.58e-05,2.13e-06,0.003432397,0.000104231,0.000192142
MultiCoil,P157_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003283348,1.26e-05,3.77e-05,2.1e-06,0.001604511,6.5e-05,0.00010757
MultiCoil,P158_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.74e-09,0.005953385,2.06e-05,5.9e-05,1.37e-06,0.003676239,8.07e-05,0.000180508
MultiCoil,P158_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.07e-09,0.004774692,2.6e-05,5.15e-05,1.15e-06,0.001981608,0.0001,0.000152818
MultiCoil,P158_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.006393479,2.46e-05,7.26e-05,2.17e-06,0.003587032,0.000117716,0.000211972
MultiCoil,P158_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.006069521,1.28e-05,4.52e-05,2.3e-06,0.001743146,6.94e-05,0.000131286
MultiCoil,P159_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.79e-10,0.00420994,1.48e-05,3.25e-05,1.64e-06,0.001450424,5.93e-05,9.6e-05
MultiCoil,P159_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.65e-10,0.003252428,1.82e-05,4.29e-05,1.23e-06,0.003648028,6.54e-05,0.000131995
MultiCoil,P159_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.04e-09,0.005908941,2.27e-05,6.29e-05,1.48e-06,0.002952281,9.44e-05,0.00018903
MultiCoil,P159_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.01e-09,0.00511931,2.53e-05,5.61e-05,1.53e-06,0.001136244,0.000115893,0.000156245
MultiCoil,P159_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0061964,2.11e-05,5.87e-05,1.7e-06,0.003436529,9.86e-05,0.000170794
MultiCoil,P159_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.005330465,1.36e-05,4.37e-05,2.14e-06,0.00160677,7.31e-05,0.00012479
MultiCoil,P160_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.34e-10,0.004153354,1.86e-05,4.3e-05,1.33e-06,0.001730969,7.22e-05,0.000129244
MultiCoil,P160_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,6.93e-10,0.004397403,1.67e-05,4.54e-05,1.08e-06,0.001984071,6.93e-05,0.000136202
MultiCoil,P160_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.28e-09,0.004844958,2.24e-05,6.73e-05,1.42e-06,0.003074137,9.7e-05,0.000202383
MultiCoil,P160_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.6e-09,0.004069484,3.43e-05,6.94e-05,1.89e-06,0.002284324,0.000129301,0.000207846
MultiCoil,P160_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006454384,2.29e-05,6.64e-05,2.09e-06,0.00380457,0.000110448,0.00019262
MultiCoil,P160_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004384174,1.4e-05,4.41e-05,2.38e-06,0.001693869,7.43e-05,0.000125945
MultiCoil,P161_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.07e-09,0.003790096,1.68e-05,3.34e-05,1.67e-06,0.001496112,6.66e-05,9.79e-05
MultiCoil,P161_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,3.35e-10,0.002134932,1.36e-05,3.32e-05,1.19e-06,0.001925301,5.41e-05,9.98e-05
MultiCoil,P161_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.6e-09,0.006073321,2.09e-05,6.12e-05,1.35e-06,0.002737638,9.24e-05,0.000182554
MultiCoil,P161_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.77e-09,0.003852258,2.27e-05,5.63e-05,1.69e-06,0.001438704,0.000116731,0.000152425
MultiCoil,P161_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,7.86e-10,0.007527461,2.21e-05,6.81e-05,1.77e-06,0.003203571,0.000103291,0.000201479
MultiCoil,P161_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006154419,2.2e-05,6.56e-05,2.12e-06,0.003376557,0.000110726,0.000188817
MultiCoil,P161_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.006051144,1.36e-05,4.54e-05,2.01e-06,0.001725939,7.46e-05,0.000130068
MultiCoil,P162_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.58e-10,0.002703053,1.43e-05,3.61e-05,1.36e-06,0.001598047,6.15e-05,0.000106436
MultiCoil,P162_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.01e-09,0.004451163,1.88e-05,5.82e-05,1.18e-06,0.00448771,8.43e-05,0.000174017
MultiCoil,P162_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.5e-09,0.005746496,2.25e-05,7.47e-05,1.23e-06,0.002877354,0.000108082,0.000221763
MultiCoil,P162_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,9.24e-10,0.004838403,2.6e-05,6.17e-05,1.7e-06,0.001162984,0.000125282,0.000170647
MultiCoil,P162_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006355373,2.1e-05,6.45e-05,2.03e-06,0.00267985,0.000105015,0.000187111
MultiCoil,P162_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004449725,1.31e-05,4.24e-05,2.09e-06,0.001688975,6.88e-05,0.000122373
MultiCoil,P163_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.52e-11,0.002816749,1.25e-05,2.67e-05,1.42e-06,0.001447243,4.95e-05,7.91e-05
MultiCoil,P163_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.5e-10,0.002912224,1.42e-05,3.41e-05,1.21e-06,0.001597468,5.63e-05,0.00010224
MultiCoil,P163_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,6.87e-10,0.005385985,1.88e-05,4.99e-05,1.36e-06,0.002182412,8.11e-05,0.000147774
MultiCoil,P163_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.76e-09,0.003738622,2.13e-05,4.5e-05,1.82e-06,0.001987256,9.38e-05,0.000126412
MultiCoil,P163_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005398907,1.95e-05,5.76e-05,2.44e-06,0.003042264,9.91e-05,0.000164847
MultiCoil,P163_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.005461563,1.25e-05,4.25e-05,1.91e-06,0.001666117,6.85e-05,0.000122164
MultiCoil,P164_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.51e-10,0.002946095,1.53e-05,3.75e-05,1.43e-06,0.001927679,6.28e-05,0.000111592
MultiCoil,P164_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.36e-10,0.003510657,2.03e-05,5.52e-05,1.4e-06,0.003087454,7.99e-05,0.000167969
MultiCoil,P164_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.65e-09,0.00574103,2.19e-05,6.67e-05,1.23e-06,0.002516613,9.82e-05,0.000198982
MultiCoil,P164_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.49e-09,0.003910171,2.53e-05,6.25e-05,1.64e-06,0.001571381,0.000119483,0.000176556
MultiCoil,P164_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.005250971,1.8e-05,5.5e-05,2.16e-06,0.003122867,8.43e-05,0.000162579
MultiCoil,P164_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004075908,1.14e-05,3.74e-05,2.11e-06,0.001508685,5.96e-05,0.000108232
MultiCoil,P165_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.2e-09,0.0070906,2.54e-05,7.72e-05,1.2e-06,0.003210285,0.000108567,0.000232815
MultiCoil,P165_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,4.19e-09,0.003822079,3.07e-05,6.35e-05,1.59e-06,0.002208932,0.000128635,0.000182282
MultiCoil,P165_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.0082703,2.28e-05,7.16e-05,2.2e-06,0.003769165,0.000108531,0.000211521
MultiCoil,P165_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.004558612,1.36e-05,4.25e-05,2.06e-06,0.001562896,7.04e-05,0.000122106
MultiCoil,P166_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.07e-09,0.002607575,1.94e-05,3.05e-05,1.69e-06,0.002644011,5.52e-05,0.0001
MultiCoil,P166_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.49e-09,0.004173691,2.1e-05,4.16e-05,1.34e-06,0.003022929,6.66e-05,0.000131442
MultiCoil,P166_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,8.51e-10,0.005362205,1.81e-05,4.62e-05,1.48e-06,0.002269084,7.19e-05,0.000139587
MultiCoil,P166_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.26e-09,0.004228834,2.77e-05,5.84e-05,1.93e-06,0.002617931,0.000107563,0.000173672
MultiCoil,P166_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,5.06e-10,0.005830191,2.09e-05,5.02e-05,1.7e-06,0.003603883,7.68e-05,0.000153783
MultiCoil,P166_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.007059556,2.12e-05,5.73e-05,2.51e-06,0.002969399,9.47e-05,0.000168486
MultiCoil,P166_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.006872884,1.27e-05,5.04e-05,2.29e-06,0.001951331,7.49e-05,0.000146177
MultiCoil,P167_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,2.41e-09,0.003534742,1.77e-05,3.5e-05,1.68e-06,0.00221296,5.98e-05,0.000108513
MultiCoil,P167_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,8.3e-10,0.00466711,2.09e-05,5.06e-05,1.4e-06,0.00213032,7.96e-05,0.000153715
MultiCoil,P167_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,7.56e-10,0.005556908,2.23e-05,6.22e-05,1.38e-06,0.003589748,9.25e-05,0.000187352
MultiCoil,P167_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.37e-09,0.005971127,3.18e-05,6.73e-05,1.64e-06,0.002678024,0.000128974,0.000196697
MultiCoil,P167_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.26e-09,0.008567965,2.65e-05,7.51e-05,1.87e-06,0.00513393,0.000111117,0.000225801
MultiCoil,P167_T1map.h5,T1map,,,"(9, 6, 10, 512, 144)","(9, 6, 512, 144)",0,0,0.0,0.005364979,2.15e-05,6.15e-05,2.18e-06,0.003409136,9.65e-05,0.000181889
MultiCoil,P167_T2map.h5,T2map,,,"(3, 6, 10, 384, 116)","(3, 6, 384, 116)",0,0,0.0,0.004452062,1.37e-05,4.36e-05,2.09e-06,0.001587373,7.11e-05,0.000125971
MultiCoil,P168_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.71e-09,0.00329321,1.91e-05,4.61e-05,1.47e-06,0.001738328,7.59e-05,0.00013835
MultiCoil,P168_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.05e-09,0.005541836,1.85e-05,5.85e-05,1.28e-06,0.00267426,8.15e-05,0.000176154
MultiCoil,P168_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.7e-09,0.010688459,2.7e-05,0.000104039,1.5e-06,0.004086663,0.000132399,0.000313057
MultiCoil,P168_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.93e-09,0.004080598,2.39e-05,5.97e-05,1.62e-06,0.001809811,0.000113462,0.000168895
MultiCoil,P168_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,8.47e-10,0.009718068,2.5e-05,9.89e-05,1.57e-06,0.00347125,0.000135703,0.000292745
MultiCoil,P168_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.008125574,2.27e-05,8.03e-05,2.2e-06,0.003681409,0.000116283,0.000236904
MultiCoil,P168_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003560512,1.35e-05,4.65e-05,2.16e-06,0.001715616,7.46e-05,0.000133803
MultiCoil,P169_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,7.55e-10,0.003977033,1.89e-05,4.65e-05,1.48e-06,0.001851129,7.81e-05,0.000137994
MultiCoil,P169_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5.15e-10,0.003044765,1.16e-05,3.43e-05,1.32e-06,0.001151577,5.12e-05,0.000102284
MultiCoil,P169_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.16e-09,0.006897317,2.64e-05,8.19e-05,1.25e-06,0.003541779,0.000123336,0.000242681
MultiCoil,P169_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,6.53e-09,0.004104707,3.08e-05,8.22e-05,1.46e-06,0.002101273,0.000154899,0.000230309
MultiCoil,P169_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,7.81e-10,0.009476246,2.74e-05,9.91e-05,1.53e-06,0.004163906,0.000145721,0.000290588
MultiCoil,P169_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.008169635,1.96e-05,6.76e-05,1.93e-06,0.002956911,9.92e-05,0.000199218
MultiCoil,P169_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003899878,1.27e-05,4.15e-05,2e-06,0.001618937,6.64e-05,0.000120111
MultiCoil,P170_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.95e-10,0.003165171,1.38e-05,3.66e-05,1.38e-06,0.001798107,6.2e-05,0.000107072
MultiCoil,P170_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,3.38e-10,0.003898134,1.28e-05,4.08e-05,1.28e-06,0.001505138,6.02e-05,0.000121061
MultiCoil,P170_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.46e-09,0.006966139,2.48e-05,7.65e-05,1.21e-06,0.003086723,0.000108159,0.000230092
MultiCoil,P170_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.48e-09,0.005658803,2.98e-05,8.15e-05,1.56e-06,0.001616872,0.000154669,0.000226846
MultiCoil,P170_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,9.7e-11,0.007954259,2.2e-05,8.17e-05,1.56e-06,0.003453732,0.000108299,0.000244778
MultiCoil,P170_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.005971504,1.81e-05,6.06e-05,2.11e-06,0.002819175,9.06e-05,0.000178237
MultiCoil,P170_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003071259,1.15e-05,3.77e-05,2.12e-06,0.001489281,6.12e-05,0.000108564
MultiCoil,P171_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.15e-09,0.006423807,2.47e-05,6.79e-05,1.38e-06,0.002683905,9.91e-05,0.000206038
MultiCoil,P171_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.63e-09,0.004055048,2.68e-05,6.26e-05,1.52e-06,0.001526788,0.000121121,0.000178191
MultiCoil,P171_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,6.24e-10,0.007371055,2.62e-05,8.48e-05,1.58e-06,0.003163436,0.000126909,0.000250369
MultiCoil,P171_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.00557702,1.98e-05,5.91e-05,2.32e-06,0.002909506,9.24e-05,0.000174019
MultiCoil,P171_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.0037591,1.31e-05,4.15e-05,2.21e-06,0.001657957,6.81e-05,0.00011973
MultiCoil,P172_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,5.99e-10,0.00643847,1.86e-05,4.84e-05,1.35e-06,0.002973411,7.57e-05,0.000145443
MultiCoil,P172_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,5.95e-09,0.006079663,2.22e-05,5.74e-05,1.46e-06,0.002454022,0.000107767,0.000162118
MultiCoil,P172_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,6.92e-10,0.006969678,1.78e-05,4.66e-05,1.78e-06,0.003871549,6.61e-05,0.000143242
MultiCoil,P172_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.006245479,1.72e-05,5.18e-05,2.26e-06,0.003252161,8.52e-05,0.000150215
MultiCoil,P172_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.006682497,1.1e-05,4.54e-05,2.14e-06,0.001909569,6.6e-05,0.000131956
MultiCoil,P173_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.87e-09,0.008098922,2.38e-05,7.51e-05,1.2e-06,0.003184214,0.000106237,0.000225313
MultiCoil,P173_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.92e-09,0.005045117,2.94e-05,8.1e-05,1.54e-06,0.00179403,0.000147341,0.000229196
MultiCoil,P173_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.45e-09,0.010483905,2.41e-05,8.21e-05,1.44e-06,0.003450055,0.000104537,0.000249388
MultiCoil,P173_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.00684317,1.81e-05,6.07e-05,2.06e-06,0.002787091,8.72e-05,0.000180381
MultiCoil,P173_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003451452,1.18e-05,3.97e-05,2.01e-06,0.001513482,6.18e-05,0.000115593
MultiCoil,P174_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,4.97e-10,0.003263255,1.58e-05,3.9e-05,1.79e-06,0.002041143,7.16e-05,0.000112059
MultiCoil,P174_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,9.69e-10,0.005658356,2.19e-05,7.11e-05,1.34e-06,0.002603279,0.000102167,0.000211981
MultiCoil,P174_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,2.56e-09,0.006547588,2.26e-05,6.92e-05,1.38e-06,0.002497448,0.000108061,0.000203119
MultiCoil,P174_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.42e-09,0.005073328,2.35e-05,6.38e-05,1.59e-06,0.001490011,0.00012199,0.000177061
MultiCoil,P174_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,7.51e-10,0.007767038,2.36e-05,8e-05,1.75e-06,0.003041153,0.000117114,0.000236488
MultiCoil,P174_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.004541182,1.88e-05,5.53e-05,1.8e-06,0.003105369,8.52e-05,0.000163952
MultiCoil,P174_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.003841562,1.21e-05,3.61e-05,2.17e-06,0.001453339,5.87e-05,0.000105123
MultiCoil,P175_aorta_sag.h5,sag,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,3.08e-10,0.004878939,1.82e-05,4.4e-05,1.61e-06,0.002511153,7.02e-05,0.000133335
MultiCoil,P175_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,5e-10,0.006689066,1.7e-05,5.77e-05,1.26e-06,0.002648643,8.29e-05,0.000171207
MultiCoil,P175_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.53e-09,0.00696797,1.98e-05,7.13e-05,1.18e-06,0.00314838,0.000101963,0.000210449
MultiCoil,P175_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,2.15e-09,0.004077383,2.53e-05,5.96e-05,1.53e-06,0.001188393,0.000118415,0.000166914
MultiCoil,P175_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.16e-09,0.009113603,2.72e-05,9.2e-05,1.35e-06,0.004220644,0.000126758,0.000275511
MultiCoil,P175_T1map.h5,T1map,,,"(9, 5, 10, 512, 144)","(9, 5, 512, 144)",0,0,0.0,0.007543769,1.99e-05,6.39e-05,2.07e-06,0.003242004,9.33e-05,0.000189962
MultiCoil,P175_T2map.h5,T2map,,,"(3, 5, 10, 384, 116)","(3, 5, 384, 116)",0,0,0.0,0.00406887,1.34e-05,4.1e-05,1.86e-06,0.001591304,6.72e-05,0.000118655
MultiCoil,P176_aorta_sag.h5,sag,,,"(12, 11, 10, 416, 168)","(12, 11, 416, 168)",0,0,1.79e-09,0.002903342,1.9e-05,4.28e-05,1.51e-06,0.001608991,8.03e-05,0.000124306
MultiCoil,P176_aorta_tra.h5,tra,,,"(12, 8, 10, 416, 168)","(12, 8, 416, 168)",0,0,1.37e-10,0.003737226,1.42e-05,4.16e-05,1.34e-06,0.00183773,6.57e-05,0.000122512
MultiCoil,P176_cine_lax.h5,lax,,,"(12, 3, 10, 448, 204)","(12, 3, 448, 204)",0,0,1.54e-09,0.006270955,2.43e-05,7.68e-05,1.35e-06,0.003042973,0.000114155,0.000227811
MultiCoil,P176_cine_lvot.h5,lvot,,,"(12, 1, 10, 416, 168)","(12, 1, 416, 168)",0,0,3.97e-09,0.005060202,2.79e-05,6.13e-05,1.57e-06,0.001395837,0.000122787,0.000173984
MultiCoil,P176_cine_sax.h5,sax,,,"(12, 11, 10, 512, 246)","(12, 11, 512, 246)",0,0,1.39e-10,0.01174097,2.32e-05,7.86e-05,1.81e-06,0.002421524,0.000134848,0.000221333
